protein_id	old_locus_tag	locus_tag
WP_157673160.1	AEP_02488	AEP_RS12400
AEP_02489	 	 
WP_087497320.1	AEP_02489	AEP_RS12405
AEP_02490	 	 
WP_087495665.1	AEP_02490	AEP_RS12410
AEP_02491	 	 
AEP_02492	 	 
WP_087495666.1	AEP_02492	AEP_RS12420
AEP_02494	 	 
WP_087495668.1	AEP_02494	AEP_RS12430
AEP_02495	 	 
WP_087495669.1	AEP_02495	AEP_RS12435
AEP_02496	 	 
WP_087495670.1	AEP_02496	AEP_RS12440
AEP_02497	 	 
WP_087495671.1	AEP_02497	AEP_RS12445
AEP_02498	 	 
WP_087495672.1	AEP_02498	AEP_RS12450
AEP_02499	 	 
WP_087495673.1	AEP_02499	AEP_RS12455
AEP_02500	 	 
WP_087495674.1	AEP_02500	AEP_RS12460
AEP_02501	 	 
WP_198301821.1	AEP_02501	AEP_RS12465
AEP_02502	 	 
WP_198301822.1	AEP_02502	AEP_RS12470
AEP_02503	 	 
WP_232459821.1	AEP_02503	AEP_RS12475
AEP_02504	 	 
WP_157673161.1	AEP_02504	AEP_RS12480
AEP_02505	 	 
WP_087495678.1	AEP_02505	AEP_RS12485
AEP_02506	 	 
WP_087497322.1	AEP_02506	AEP_RS12490
AEP_02507	 	 
WP_157673162.1	AEP_02507	AEP_RS12495
AEP_02508	 	 
WP_087495679.1	AEP_02508	AEP_RS12500
AEP_02509	 	 
WP_087495680.1	AEP_02509	AEP_RS12505
AEP_02510	 	 
WP_087495681.1	AEP_02510	AEP_RS12510
AEP_02511	 	 
WP_087495682.1	AEP_02511	AEP_RS12515
AEP_02512	 	 
WP_087495683.1	AEP_02512	AEP_RS12520
AEP_02513	 	 
WP_087495684.1	AEP_02513	AEP_RS12525
AEP_02514	 	 
WP_232459822.1	AEP_02514	AEP_RS12530
AEP_02515	 	 
WP_087495685.1	AEP_02515	AEP_RS12535
AEP_02516	 	 
WP_087495686.1	AEP_02516	AEP_RS12540
AEP_02517	 	 
WP_087495687.1	AEP_02517	AEP_RS12545
AEP_02518	 	 
WP_087495688.1	AEP_02518	AEP_RS12550
AEP_02519	 	 
WP_087495689.1	AEP_02519	AEP_RS12555
AEP_02520	 	 
WP_232459823.1	AEP_02520	AEP_RS12560
AEP_02521	 	 
WP_087495690.1	AEP_02521	AEP_RS12565
AEP_02522	 	 
WP_198301962.1	AEP_02522	AEP_RS12570
AEP_02523	 	 
WP_087495691.1	AEP_02523	AEP_RS12575
AEP_02524	 	 
WP_232459824.1	AEP_02524	AEP_RS12580
AEP_02525	 	 
WP_087495692.1	AEP_02525	AEP_RS12585
AEP_02526	 	 
WP_087495693.1	AEP_02526	AEP_RS12590
AEP_02527	 	 
WP_087495694.1	AEP_02527	AEP_RS12595
AEP_02528	 	 
WP_087495695.1	AEP_02528	AEP_RS12600
AEP_02530	 	 
WP_087497327.1	AEP_02530	AEP_RS12610
AEP_02531	 	 
WP_087495697.1	AEP_02531	AEP_RS12615
AEP_02532	 	 
WP_087495698.1	AEP_02532	AEP_RS12620
AEP_02533	 	 
WP_087495699.1	AEP_02533	AEP_RS12625
AEP_02534	 	 
WP_087495700.1	AEP_02534	AEP_RS12630
AEP_02535	 	 
WP_087495701.1	AEP_02535	AEP_RS12635
AEP_02536	 	 
WP_087495702.1	AEP_02536	AEP_RS12640
AEP_02537	 	 
WP_087497328.1	AEP_02537	AEP_RS12645
AEP_02538	 	 
WP_087495703.1	AEP_02538	AEP_RS12650
AEP_02539	 	 
WP_087495704.1	AEP_02539	AEP_RS12655
AEP_02540	 	 
WP_087495705.1	AEP_02540	AEP_RS12660
AEP_02541	 	 
WP_087495706.1	AEP_02541	AEP_RS12665
AEP_02542	 	 
WP_087495707.1	AEP_02542	AEP_RS12670
WP_087495708.1	 	 
AEP_02544	 	 
WP_087495709.1	AEP_02544	AEP_RS12680
AEP_02545	 	 
WP_087495710.1	AEP_02545	AEP_RS12685
AEP_02546	 	 
WP_087495711.1	AEP_02546	AEP_RS12690
AEP_02547	 	 
WP_087495712.1	AEP_02547	AEP_RS12695
AEP_02548	 	 
WP_198301823.1	AEP_02548	AEP_RS12700
AEP_02549	 	 
WP_087495714.1	AEP_02549	AEP_RS12705
AEP_02550	 	 
WP_087495715.1	AEP_02550	AEP_RS12710
AEP_02551	 	 
WP_087495716.1	AEP_02551	AEP_RS12715
AEP_02552	 	 
WP_087495717.1	AEP_02552	AEP_RS12720
AEP_02553	 	 
WP_087495718.1	AEP_02553	AEP_RS12725
AEP_02554	 	 
WP_087495719.1	AEP_02554	AEP_RS12730
AEP_02555	 	 
WP_087495720.1	AEP_02555	AEP_RS12735
AEP_02556	 	 
WP_087495721.1	AEP_02556	AEP_RS12740
AEP_02557	 	 
WP_087495722.1	AEP_02557	AEP_RS12745
AEP_02558	 	 
AEP_02559	 	 
WP_087495724.1	AEP_02559	AEP_RS12755
AEP_02560	 	 
WP_087495725.1	AEP_02560	AEP_RS12760
AEP_02561	 	 
WP_087495726.1	AEP_02561	AEP_RS12765
AEP_02562	 	 
WP_232460010.1	AEP_02562	AEP_RS12770
AEP_02563	 	 
WP_087495728.1	AEP_02563	AEP_RS12775
AEP_02564	 	 
WP_087495729.1	AEP_02564	AEP_RS12780
AEP_02565	 	 
WP_087495730.1	AEP_02565	AEP_RS12785
AEP_02566	 	 
WP_087495731.1	AEP_02566	AEP_RS12790
AEP_02567	 	 
WP_087495732.1	AEP_02567	AEP_RS12795
AEP_02568	 	 
WP_087495733.1	AEP_02568	AEP_RS12800
AEP_02569	 	 
AEP_02570	 	 
AEP_02571	 	 
WP_087495734.1	AEP_02571	AEP_RS12815
AEP_02572	 	 
WP_087495735.1	AEP_02572	AEP_RS12820
AEP_02573	 	 
WP_087495736.1	AEP_02573	AEP_RS12825
AEP_02574	 	 
WP_087495737.1	AEP_02574	AEP_RS12830
AEP_02575	 	 
WP_087495738.1	AEP_02575	AEP_RS12835
AEP_02576	 	 
WP_087495739.1	AEP_02576	AEP_RS12840
AEP_02577	 	 
WP_087495740.1	AEP_02577	AEP_RS12845
AEP_02578	 	 
WP_087495741.1	AEP_02578	AEP_RS12850
AEP_02580	 	 
WP_087495743.1	AEP_02580	AEP_RS12860
AEP_02581	 	 
WP_087495744.1	AEP_02581	AEP_RS12865
AEP_02582	 	 
WP_087495745.1	AEP_02582	AEP_RS12870
AEP_02583	 	 
WP_087495746.1	AEP_02583	AEP_RS12875
AEP_02584	 	 
WP_087495747.1	AEP_02584	AEP_RS12880
AEP_02585	 	 
WP_087495748.1	AEP_02585	AEP_RS12885
AEP_02586	 	 
WP_087495749.1	AEP_02586	AEP_RS12890
AEP_02587	 	 
WP_087495750.1	AEP_02587	AEP_RS12895
AEP_02588	 	 
WP_087495751.1	AEP_02588	AEP_RS12900
AEP_02589	 	 
WP_087495752.1	AEP_02589	AEP_RS12905
AEP_02590	 	 
WP_087495753.1	AEP_02590	AEP_RS12910
AEP_02591	 	 
WP_087495754.1	AEP_02591	AEP_RS12915
AEP_02592	 	 
WP_087495755.1	AEP_02592	AEP_RS12920
AEP_02593	 	 
WP_087495756.1	AEP_02593	AEP_RS12925
AEP_02594	 	 
WP_087495757.1	AEP_02594	AEP_RS12930
AEP_02595	 	 
WP_087495758.1	AEP_02595	AEP_RS12935
AEP_02596	 	 
WP_157673164.1	AEP_02596	AEP_RS12940
WP_232459825.1	 	 
AEP_02598	 	 
WP_157673165.1	AEP_02598	AEP_RS12950
AEP_02599	 	 
WP_157673166.1	AEP_02599	AEP_RS12955
AEP_02600	 	 
WP_157673167.1	AEP_02600	AEP_RS12960
AEP_02602	 	 
WP_087495764.1	AEP_02602	AEP_RS12965
AEP_02603	 	 
WP_087495765.1	AEP_02603	AEP_RS12970
AEP_02604	 	 
WP_087495766.1	AEP_02604	AEP_RS12975
AEP_02605	 	 
WP_157673168.1	AEP_02605	AEP_RS12980
AEP_02606	 	 
WP_157673169.1	AEP_02606	AEP_RS12985
AEP_02607	 	 
WP_087495769.1	AEP_02607	AEP_RS12990
AEP_02608	 	 
WP_087495770.1	AEP_02608	AEP_RS12995
AEP_02609	 	 
WP_087495771.1	AEP_02609	AEP_RS13000
WP_257789653.1	 	 
AEP_02611	 	 
WP_087495772.1	AEP_02611	AEP_RS13005
AEP_02612	 	 
WP_087495773.1	AEP_02612	AEP_RS13010
AEP_02613	 	 
WP_087495774.1	AEP_02613	AEP_RS13015
AEP_02614	 	 
WP_087495775.1	AEP_02614	AEP_RS13020
AEP_02615	 	 
WP_087495776.1	AEP_02615	AEP_RS13025
AEP_02616	 	 
WP_087495777.1	AEP_02616	AEP_RS13030
AEP_02617	 	 
WP_087495778.1	AEP_02617	AEP_RS13035
AEP_02618	 	 
WP_087495779.1	AEP_02618	AEP_RS13040
AEP_02619	 	 
WP_087495780.1	AEP_02619	AEP_RS13045
AEP_02620	 	 
WP_087495781.1	AEP_02620	AEP_RS13050
AEP_02621	 	 
WP_157673170.1	AEP_02621	AEP_RS13055
AEP_02622	 	 
WP_087495782.1	AEP_02622	AEP_RS13060
AEP_02623	 	 
WP_232460012.1	AEP_02623	AEP_RS13065
AEP_02624	 	 
WP_087495784.1	AEP_02624	AEP_RS13070
AEP_02625	 	 
WP_232460013.1	AEP_02625	AEP_RS13075
AEP_02626	 	 
WP_087495786.1	AEP_02626	AEP_RS13080
AEP_02627	 	 
WP_157673249.1	AEP_02627	AEP_RS13085
AEP_02628	 	 
WP_157673171.1	AEP_02628	AEP_RS13090
AEP_02629	 	 
WP_087497330.1	AEP_02629	AEP_RS13095
AEP_02630	 	 
WP_087495789.1	AEP_02630	AEP_RS13100
AEP_02631	 	 
WP_087495791.1	AEP_02631	AEP_RS13110
AEP_02632	 	 
WP_087495792.1	AEP_02632	AEP_RS13115
AEP_02633	 	 
WP_087495793.1	AEP_02633	AEP_RS13120
AEP_02634	 	 
WP_087495794.1	AEP_02634	AEP_RS13125
AEP_02635	 	 
WP_232459826.1	AEP_02635	AEP_RS13130
AEP_02636	 	 
WP_087495796.1	AEP_02636	AEP_RS13135
AEP_02637	 	 
WP_087495797.1	AEP_02637	AEP_RS13140
AEP_02639	 	 
WP_087495798.1	AEP_02639	AEP_RS13145
AEP_02640	 	 
WP_087495799.1	AEP_02640	AEP_RS13150
WP_232460014.1	 	 
WP_232460041.1	 	 
AEP_02642	 	 
WP_087495801.1	AEP_02642	AEP_RS13160
AEP_02643	 	 
WP_087495802.1	AEP_02643	AEP_RS13165
AEP_02644	 	 
WP_087495803.1	AEP_02644	AEP_RS13170
AEP_02645	 	 
WP_087497331.1	AEP_02645	AEP_RS13175
WP_087495804.1	 	 
WP_087497332.1	 	 
AEP_02647	 	 
WP_157673172.1	AEP_02647	AEP_RS13190
WP_232460015.1	 	 
AEP_02649	 	 
WP_157673174.1	AEP_02649	AEP_RS20735
AEP_02650	 	 
WP_087495807.1	AEP_02650	AEP_RS13200
AEP_02651	 	 
WP_087495808.1	AEP_02651	AEP_RS13205
AEP_02652	 	 
WP_087495809.1	AEP_02652	AEP_RS13210
AEP_02653	 	 
WP_087495810.1	AEP_02653	AEP_RS13215
AEP_02654	 	 
WP_087495811.1	AEP_02654	AEP_RS13220
AEP_02655	 	 
WP_006299042.1	AEP_02655	AEP_RS13225
WP_087495812.1	 	 
AEP_02657	 	 
WP_087495813.1	AEP_02657	AEP_RS13235
AEP_02658	 	 
WP_087495814.1	AEP_02658	AEP_RS13240
AEP_02659	 	 
WP_087495815.1	AEP_02659	AEP_RS13245
AEP_02660	 	 
WP_087495816.1	AEP_02660	AEP_RS13250
AEP_02661	 	 
WP_087495817.1	AEP_02661	AEP_RS13255
AEP_02662	 	 
WP_087495818.1	AEP_02662	AEP_RS13260
AEP_02663	 	 
WP_087495819.1	AEP_02663	AEP_RS13265
AEP_02664	 	 
WP_087495820.1	AEP_02664	AEP_RS13270
AEP_02665	 	 
WP_087497333.1	AEP_02665	AEP_RS13275
AEP_02666	 	 
WP_087495821.1	AEP_02666	AEP_RS13280
AEP_02667	 	 
WP_087495822.1	AEP_02667	AEP_RS21230
AEP_02668	 	 
WP_087495823.1	AEP_02668	AEP_RS13290
AEP_02669	 	 
WP_087495824.1	AEP_02669	AEP_RS13295
AEP_02670	 	 
WP_087495825.1	AEP_02670	AEP_RS13300
AEP_02671	 	 
WP_087495826.1	AEP_02671	AEP_RS13305
AEP_02672	 	 
WP_087495827.1	AEP_02672	AEP_RS13310
AEP_02673	 	 
WP_087495828.1	AEP_02673	AEP_RS13315
AEP_02674	 	 
WP_087495829.1	AEP_02674	AEP_RS13320
AEP_02675	 	 
WP_087497334.1	AEP_02675	AEP_RS13325
AEP_02676	 	 
WP_087495830.1	AEP_02676	AEP_RS13330
AEP_02677	 	 
WP_198301824.1	AEP_02677	AEP_RS13335
AEP_02678	 	 
WP_087495831.1	AEP_02678	AEP_RS13340
AEP_02679	 	 
WP_198301825.1	AEP_02679	AEP_RS13345
AEP_02680	 	 
WP_087495833.1	AEP_02680	AEP_RS13350
AEP_02681	 	 
WP_087495834.1	AEP_02681	AEP_RS13355
AEP_02682	 	 
WP_087495835.1	AEP_02682	AEP_RS13360
AEP_02683	 	 
WP_087495836.1	AEP_02683	AEP_RS13365
AEP_02684	 	 
WP_087495837.1	AEP_02684	AEP_RS13370
AEP_02685	 	 
WP_087495838.1	AEP_02685	AEP_RS13375
AEP_02686	 	 
WP_087495839.1	AEP_02686	AEP_RS13380
AEP_02687	 	 
WP_087495840.1	AEP_02687	AEP_RS13385
AEP_02688	 	 
WP_087495841.1	AEP_02688	AEP_RS13390
AEP_02689	 	 
WP_232460016.1	AEP_02689	AEP_RS13395
AEP_02690	 	 
WP_087495843.1	AEP_02690	AEP_RS13400
AEP_02691	 	 
WP_087495844.1	AEP_02691	AEP_RS13405
AEP_02692	 	 
WP_087495845.1	AEP_02692	AEP_RS13410
AEP_02693	 	 
WP_087495846.1	AEP_02693	AEP_RS13415
AEP_02694	 	 
WP_198301826.1	AEP_02694	AEP_RS13420
AEP_02695	 	 
WP_087495848.1	AEP_02695	AEP_RS13425
AEP_02696	 	 
WP_087495849.1	AEP_02696	AEP_RS13430
AEP_02697	 	 
WP_087495850.1	AEP_02697	AEP_RS13435
AEP_02698	 	 
WP_087495851.1	AEP_02698	AEP_RS13440
AEP_02699	 	 
WP_087495852.1	AEP_02699	AEP_RS13445
AEP_02700	 	 
WP_087495853.1	AEP_02700	AEP_RS13450
AEP_02701	 	 
WP_232459828.1	AEP_02701	AEP_RS13455
AEP_02702	 	 
WP_232459829.1	AEP_02702	AEP_RS13460
AEP_02703	 	 
WP_087497336.1	AEP_02703	AEP_RS13465
AEP_02704	 	 
WP_087495856.1	AEP_02704	AEP_RS13470
AEP_02705	 	 
WP_087495857.1	AEP_02705	AEP_RS13475
AEP_02706	 	 
WP_087495858.1	AEP_02706	AEP_RS13480
AEP_02707	 	 
WP_087495859.1	AEP_02707	AEP_RS13485
AEP_02708	 	 
WP_087495860.1	AEP_02708	AEP_RS13490
AEP_02709	 	 
WP_087495861.1	AEP_02709	AEP_RS13495
AEP_02710	 	 
WP_087495862.1	AEP_02710	AEP_RS13500
AEP_02711	 	 
WP_198301827.1	AEP_02711	AEP_RS13505
AEP_02712	 	 
WP_087495864.1	AEP_02712	AEP_RS13510
AEP_02713	 	 
WP_087495865.1	AEP_02713	AEP_RS13515
AEP_02714	 	 
WP_087497337.1	AEP_02714	AEP_RS13520
AEP_02715	 	 
WP_232459830.1	AEP_02715	AEP_RS13525
AEP_02716	 	 
WP_087495866.1	AEP_02716	AEP_RS13530
AEP_02717	 	 
WP_087495867.1	AEP_02717	AEP_RS13535
AEP_02718	 	 
WP_087495868.1	AEP_02718	AEP_RS13540
AEP_02719	 	 
WP_157673175.1	AEP_02719	AEP_RS13545
AEP_02721	 	 
WP_087495870.1	AEP_02721	AEP_RS13550
AEP_02722	 	 
WP_087495871.1	AEP_02722	AEP_RS13555
AEP_02723	 	 
WP_157673176.1	AEP_02723	AEP_RS13560
AEP_02724	 	 
WP_087497339.1	AEP_02724	AEP_RS13565
AEP_02725	 	 
WP_087495873.1	AEP_02725	AEP_RS13570
AEP_02726	 	 
WP_087495874.1	AEP_02726	AEP_RS13575
AEP_02727	 	 
WP_087495875.1	AEP_02727	AEP_RS13580
AEP_02728	 	 
WP_087495876.1	AEP_02728	AEP_RS13585
AEP_02729	 	 
WP_087495877.1	AEP_02729	AEP_RS13590
AEP_02730	 	 
WP_087495878.1	AEP_02730	AEP_RS13595
AEP_02731	 	 
WP_087495879.1	AEP_02731	AEP_RS13600
AEP_02732	 	 
WP_087495880.1	AEP_02732	AEP_RS13605
AEP_02733	 	 
WP_087495881.1	AEP_02733	AEP_RS13610
AEP_02734	 	 
WP_087495882.1	AEP_02734	AEP_RS13615
AEP_02735	 	 
WP_087495883.1	AEP_02735	AEP_RS13620
AEP_02736	 	 
WP_198301828.1	AEP_02736	AEP_RS13625
AEP_02737	 	 
WP_087495885.1	AEP_02737	AEP_RS13630
AEP_02738	 	 
WP_087495886.1	AEP_02738	AEP_RS13635
AEP_02739	 	 
WP_087495887.1	AEP_02739	AEP_RS13640
AEP_02740	 	 
WP_087497340.1	AEP_02740	AEP_RS13645
AEP_02741	 	 
WP_232459831.1	AEP_02741	AEP_RS13650
AEP_02742	 	 
WP_087495889.1	AEP_02742	AEP_RS13655
AEP_02743	 	 
WP_087495890.1	AEP_02743	AEP_RS13660
AEP_02744	 	 
WP_087495891.1	AEP_02744	AEP_RS13665
AEP_02745	 	 
WP_087495892.1	AEP_02745	AEP_RS13670
AEP_02746	 	 
WP_087495893.1	AEP_02746	AEP_RS13675
AEP_02747	 	 
WP_087495894.1	AEP_02747	AEP_RS13680
AEP_02748	 	 
WP_087495895.1	AEP_02748	AEP_RS13685
AEP_02749	 	 
WP_087495896.1	AEP_02749	AEP_RS13690
AEP_02750	 	 
WP_087495897.1	AEP_02750	AEP_RS13695
AEP_02751	 	 
WP_087495898.1	AEP_02751	AEP_RS13700
AEP_02752	 	 
WP_198301829.1	AEP_02752	AEP_RS13705
AEP_02753	 	 
WP_087495899.1	AEP_02753	AEP_RS13710
AEP_02754	 	 
WP_087495900.1	AEP_02754	AEP_RS13715
AEP_02755	 	 
WP_087495901.1	AEP_02755	AEP_RS13720
AEP_02756	 	 
WP_087495902.1	AEP_02756	AEP_RS13725
AEP_02757	 	 
WP_087495903.1	AEP_02757	AEP_RS13730
AEP_02758	 	 
WP_087495904.1	AEP_02758	AEP_RS13735
AEP_02759	 	 
AEP_02760	 	 
WP_087495906.1	AEP_02760	AEP_RS13745
AEP_02761	 	 
WP_087495907.1	AEP_02761	AEP_RS13750
AEP_02762	 	 
WP_087495908.1	AEP_02762	AEP_RS13755
AEP_02763	 	 
WP_087495909.1	AEP_02763	AEP_RS13760
AEP_02764	 	 
WP_087495910.1	AEP_02764	AEP_RS13765
AEP_02765	 	 
WP_087495911.1	AEP_02765	AEP_RS13770
AEP_02766	 	 
WP_087495912.1	AEP_02766	AEP_RS13775
AEP_02767	 	 
WP_087497342.1	AEP_02767	AEP_RS13780
AEP_02768	 	 
WP_087495913.1	AEP_02768	AEP_RS13785
AEP_02769	 	 
WP_087495914.1	AEP_02769	AEP_RS13790
AEP_02770	 	 
WP_087495915.1	AEP_02770	AEP_RS13795
AEP_02771	 	 
WP_087495916.1	AEP_02771	AEP_RS13800
AEP_02772	 	 
WP_087495917.1	AEP_02772	AEP_RS13805
AEP_02773	 	 
WP_087495918.1	AEP_02773	AEP_RS13810
AEP_02774	 	 
WP_087495919.1	AEP_02774	AEP_RS13815
AEP_02775	 	 
WP_087495920.1	AEP_02775	AEP_RS13820
AEP_02776	 	 
WP_087495921.1	AEP_02776	AEP_RS13825
AEP_02777	 	 
WP_087495922.1	AEP_02777	AEP_RS13830
AEP_02778	 	 
WP_087495923.1	AEP_02778	AEP_RS13835
AEP_02779	 	 
WP_087495924.1	AEP_02779	AEP_RS13840
AEP_02780	 	 
WP_087495925.1	AEP_02780	AEP_RS13845
AEP_02781	 	 
WP_087495926.1	AEP_02781	AEP_RS13850
AEP_02782	 	 
WP_087495927.1	AEP_02782	AEP_RS13855
AEP_02783	 	 
WP_087495928.1	AEP_02783	AEP_RS13860
AEP_02784	 	 
WP_087495929.1	AEP_02784	AEP_RS13865
AEP_02785	 	 
WP_087495930.1	AEP_02785	AEP_RS13870
AEP_02787	 	 
WP_087495931.1	AEP_02787	AEP_RS13875
AEP_02789	 	 
WP_087495933.1	AEP_02789	AEP_RS13885
AEP_02790	 	 
WP_232459832.1	AEP_02790	AEP_RS13890
AEP_02791	 	 
WP_087495935.1	AEP_02791	AEP_RS13895
AEP_02792	 	 
WP_087495936.1	AEP_02792	AEP_RS13900
AEP_02793	 	 
WP_087495937.1	AEP_02793	AEP_RS13905
AEP_02794	 	 
WP_087497343.1	AEP_02794	AEP_RS13910
AEP_02795	 	 
WP_087497344.1	AEP_02795	AEP_RS13915
AEP_02796	 	 
WP_087495938.1	AEP_02796	AEP_RS13920
AEP_02797	 	 
WP_087495939.1	AEP_02797	AEP_RS13925
AEP_02798	 	 
WP_087495940.1	AEP_02798	AEP_RS13930
AEP_02799	 	 
WP_087495941.1	AEP_02799	AEP_RS13935
AEP_02800	 	 
WP_087495942.1	AEP_02800	AEP_RS13940
AEP_02801	 	 
WP_087495943.1	AEP_02801	AEP_RS13945
AEP_02802	 	 
WP_087495944.1	AEP_02802	AEP_RS13950
AEP_02803	 	 
WP_257789654.1	AEP_02803	AEP_RS21235
AEP_02804	 	 
WP_232460018.1	AEP_02804	AEP_RS13955
AEP_02805	 	 
WP_087495946.1	AEP_02805	AEP_RS13960
AEP_02806	 	 
WP_087495947.1	AEP_02806	AEP_RS13965
AEP_02807	 	 
WP_087495948.1	AEP_02807	AEP_RS13970
AEP_02808	 	 
WP_087495949.1	AEP_02808	AEP_RS13975
AEP_02809	 	 
WP_087495950.1	AEP_02809	AEP_RS13980
AEP_02810	 	 
WP_087495951.1	AEP_02810	AEP_RS13985
AEP_02811	 	 
WP_087495952.1	AEP_02811	AEP_RS13990
AEP_02812	 	 
WP_087495953.1	AEP_02812	AEP_RS13995
AEP_02813	 	 
WP_087495954.1	AEP_02813	AEP_RS14000
AEP_02814	 	 
WP_087495955.1	AEP_02814	AEP_RS14005
AEP_02815	 	 
WP_087495956.1	AEP_02815	AEP_RS14010
AEP_02816	 	 
WP_087497345.1	AEP_02816	AEP_RS14015
AEP_02817	 	 
WP_087495957.1	AEP_02817	AEP_RS14020
AEP_02818	 	 
WP_087495958.1	AEP_02818	AEP_RS14025
AEP_02819	 	 
WP_087495959.1	AEP_02819	AEP_RS14030
AEP_02820	 	 
WP_087495960.1	AEP_02820	AEP_RS14035
AEP_02821	 	 
WP_087495961.1	AEP_02821	AEP_RS14040
AEP_02822	 	 
WP_087497346.1	AEP_02822	AEP_RS14045
AEP_02823	 	 
WP_087497347.1	AEP_02823	AEP_RS14050
AEP_02824	 	 
WP_232459833.1	AEP_02824	AEP_RS14055
AEP_02825	 	 
WP_087497348.1	AEP_02825	AEP_RS14060
AEP_02826	 	 
WP_087497349.1	AEP_02826	AEP_RS14065
AEP_02827	 	 
WP_087495963.1	AEP_02827	AEP_RS14070
AEP_02828	 	 
WP_087495964.1	AEP_02828	AEP_RS14075
AEP_02829	 	 
WP_087497350.1	AEP_02829	AEP_RS14080
AEP_02830	 	 
WP_087495965.1	AEP_02830	AEP_RS14085
AEP_02831	 	 
WP_087495966.1	AEP_02831	AEP_RS14090
AEP_02832	 	 
WP_087495967.1	AEP_02832	AEP_RS14095
AEP_02833	 	 
WP_157673177.1	AEP_02833	AEP_RS20740
AEP_02834	 	 
WP_087495969.1	AEP_02834	AEP_RS14105
AEP_02835	 	 
WP_087495970.1	AEP_02835	AEP_RS14110
AEP_02836	 	 
WP_087495971.1	AEP_02836	AEP_RS14115
AEP_02837	 	 
WP_087495972.1	AEP_02837	AEP_RS14120
AEP_02838	 	 
WP_087495973.1	AEP_02838	AEP_RS14125
AEP_02839	 	 
WP_087495974.1	AEP_02839	AEP_RS14130
AEP_02840	 	 
WP_087495975.1	AEP_02840	AEP_RS14135
AEP_02841	 	 
WP_087495976.1	AEP_02841	AEP_RS14140
AEP_02842	 	 
WP_087495977.1	AEP_02842	AEP_RS14145
AEP_02843	 	 
WP_198301831.1	AEP_02843	AEP_RS14150
AEP_02844	 	 
WP_087495978.1	AEP_02844	AEP_RS14155
AEP_02845	 	 
WP_087495979.1	AEP_02845	AEP_RS14160
AEP_02846	 	 
WP_087495980.1	AEP_02846	AEP_RS14165
AEP_02847	 	 
WP_087495981.1	AEP_02847	AEP_RS14170
AEP_02848	 	 
WP_087495982.1	AEP_02848	AEP_RS14175
AEP_02849	 	 
WP_087495983.1	AEP_02849	AEP_RS14180
AEP_02850	 	 
WP_087495984.1	AEP_02850	AEP_RS14185
AEP_02851	 	 
WP_087495985.1	AEP_02851	AEP_RS14190
AEP_02852	 	 
WP_087495986.1	AEP_02852	AEP_RS14195
AEP_02853	 	 
WP_087495987.1	AEP_02853	AEP_RS14200
AEP_02854	 	 
WP_087495988.1	AEP_02854	AEP_RS14205
AEP_02855	 	 
WP_232460019.1	AEP_02855	AEP_RS14210
AEP_02856	 	 
WP_087495990.1	AEP_02856	AEP_RS14215
AEP_02857	 	 
WP_087495991.1	AEP_02857	AEP_RS14220
AEP_02858	 	 
WP_198301832.1	AEP_02858	AEP_RS14225
AEP_02859	 	 
WP_232459834.1	AEP_02859	AEP_RS14230
AEP_02860	 	 
WP_232459835.1	AEP_02860	AEP_RS14235
AEP_02861	 	 
WP_087495995.1	AEP_02861	AEP_RS14240
AEP_02862	 	 
WP_157673178.1	AEP_02862	AEP_RS14245
AEP_02863	 	 
WP_198301833.1	AEP_02863	AEP_RS14250
AEP_02864	 	 
WP_087495997.1	AEP_02864	AEP_RS14255
AEP_02865	 	 
WP_087495998.1	AEP_02865	AEP_RS14260
AEP_02866	 	 
WP_087495999.1	AEP_02866	AEP_RS14265
AEP_02867	 	 
WP_087496000.1	AEP_02867	AEP_RS14270
AEP_02868	 	 
WP_087496001.1	AEP_02868	AEP_RS14275
AEP_02869	 	 
WP_087496002.1	AEP_02869	AEP_RS14280
AEP_02870	 	 
WP_087496003.1	AEP_02870	AEP_RS14285
AEP_02871	 	 
WP_087496004.1	AEP_02871	AEP_RS14290
AEP_02872	 	 
WP_087496005.1	AEP_02872	AEP_RS14295
AEP_02873	 	 
WP_087496006.1	AEP_02873	AEP_RS14300
AEP_02874	 	 
WP_087496007.1	AEP_02874	AEP_RS14305
AEP_02875	 	 
WP_087496008.1	AEP_02875	AEP_RS14310
AEP_02876	 	 
WP_087496009.1	AEP_02876	AEP_RS14315
AEP_02877	 	 
WP_087496010.1	AEP_02877	AEP_RS14320
AEP_02878	 	 
WP_087497353.1	AEP_02878	AEP_RS14325
AEP_02879	 	 
WP_232459836.1	AEP_02879	AEP_RS14330
AEP_02880	 	 
WP_087497354.1	AEP_02880	AEP_RS14335
AEP_02881	 	 
WP_087496012.1	AEP_02881	AEP_RS14340
AEP_02882	 	 
WP_087496013.1	AEP_02882	AEP_RS14345
AEP_02883	 	 
WP_087496014.1	AEP_02883	AEP_RS14350
AEP_02884	 	 
WP_087496015.1	AEP_02884	AEP_RS14355
AEP_02885	 	 
WP_087496016.1	AEP_02885	AEP_RS14360
AEP_02886	 	 
WP_087496017.1	AEP_02886	AEP_RS14365
AEP_02887	 	 
WP_087496018.1	AEP_02887	AEP_RS14370
AEP_02888	 	 
WP_087496019.1	AEP_02888	AEP_RS14375
AEP_02889	 	 
WP_087496020.1	AEP_02889	AEP_RS14380
AEP_02890	 	 
WP_087496021.1	AEP_02890	AEP_RS14385
AEP_02891	 	 
