protein_id	old_locus_tag	locus_tag
WP_087496603.1	AEP_03528	AEP_RS17625
WP_087496604.1	AEP_03529	AEP_RS17630
WP_232459865.1	AEP_03530	AEP_RS17635
WP_087496606.1	AEP_03531	AEP_RS17640
WP_087496607.1	AEP_03532	AEP_RS17645
WP_087496608.1	AEP_03533	AEP_RS17650
WP_087496609.1	AEP_03534	AEP_RS17655
WP_198301849.1	AEP_03535	AEP_RS17660
WP_087496611.1	AEP_03536	AEP_RS17665
WP_087496612.1	AEP_03537	AEP_RS17670
WP_087496613.1	AEP_03538	AEP_RS17675
WP_087496614.1	AEP_03539	AEP_RS17680
WP_087496615.1	AEP_03540	AEP_RS17685
WP_087496616.1	AEP_03541	AEP_RS17690
WP_087496617.1	AEP_03542	AEP_RS17695
WP_087496618.1	AEP_03543	AEP_RS17700
WP_087496619.1	AEP_03544	AEP_RS17705
WP_087497406.1	AEP_03545	AEP_RS17710
WP_087496620.1	AEP_03546	AEP_RS17715
WP_087496621.1	AEP_03547	AEP_RS17720
WP_087496622.1	AEP_03548	AEP_RS17725
WP_087496623.1	AEP_03549	AEP_RS17730
WP_087496624.1	AEP_03550	AEP_RS17735
WP_087496625.1	AEP_03551	AEP_RS17740
WP_087496626.1	AEP_03552	AEP_RS17745
WP_087496627.1	AEP_03553	AEP_RS17750
WP_087496628.1	AEP_03554	AEP_RS17755
WP_087496629.1	AEP_03555	AEP_RS17760
WP_087496631.1	AEP_03557	AEP_RS17770
WP_087496632.1	AEP_03558	AEP_RS17775
WP_087496633.1	AEP_03559	AEP_RS17780
WP_087496634.1	AEP_03560	AEP_RS17785
WP_087496635.1	AEP_03561	AEP_RS17790
WP_087496636.1	AEP_03562	AEP_RS17795
WP_087496637.1	AEP_03563	AEP_RS17800
WP_087496638.1	AEP_03564	AEP_RS17805
WP_087496639.1	AEP_03565	AEP_RS17810
WP_087496640.1	AEP_03566	AEP_RS17815
WP_232459866.1	AEP_03567	AEP_RS17820
WP_087496642.1	AEP_03568	AEP_RS17825
WP_087496643.1	AEP_03569	AEP_RS17830
WP_087496644.1	AEP_03570	AEP_RS17835
WP_087496645.1	AEP_03571	AEP_RS17840
WP_087497407.1	AEP_03572	AEP_RS17845
WP_087496646.1	AEP_03573	AEP_RS17850
WP_087496647.1	AEP_03574	AEP_RS17855
WP_157673203.1	AEP_03575	AEP_RS17860
WP_087496649.1	AEP_03576	AEP_RS17865
WP_087496651.1	AEP_03578	AEP_RS17875
WP_087496652.1	AEP_03579	AEP_RS17880
WP_087496653.1	AEP_03580	AEP_RS17885
WP_087496654.1	AEP_03581	AEP_RS17890
WP_087496655.1	AEP_03582	AEP_RS17895
WP_087496656.1	AEP_03583	AEP_RS17900
WP_087496657.1	AEP_03584	AEP_RS17905
WP_087496658.1	AEP_03585	AEP_RS17910
WP_087496659.1	AEP_03586	AEP_RS17915
WP_087496660.1	AEP_03587	AEP_RS17920
WP_087496661.1	AEP_03588	AEP_RS17925
WP_087496662.1	AEP_03589	AEP_RS17930
WP_087496663.1	AEP_03590	AEP_RS17935
WP_087496664.1	AEP_03591	AEP_RS17940
WP_087496665.1	AEP_03592	AEP_RS17945
WP_087496666.1	AEP_03593	AEP_RS17950
WP_087497408.1	AEP_03594	AEP_RS17955
WP_087496667.1	AEP_03595	AEP_RS17960
WP_157673204.1	AEP_03596	AEP_RS17965
WP_157673205.1	AEP_03597	AEP_RS17970
WP_087496670.1	AEP_03598	AEP_RS17975
WP_087496672.1	AEP_03599	AEP_RS17985
WP_198301851.1	AEP_03600	AEP_RS17990
WP_198301852.1	AEP_03601	AEP_RS17995
WP_087496675.1	AEP_03602	AEP_RS18000
WP_087496676.1	AEP_03603	AEP_RS18005
WP_087496677.1	AEP_03604	AEP_RS18010
WP_087496678.1	AEP_03605	AEP_RS18015
WP_087496679.1	AEP_03606	AEP_RS18020
WP_087496680.1	AEP_03607	AEP_RS18025
WP_087497409.1	AEP_03608	AEP_RS18030
WP_087496681.1	AEP_03609	AEP_RS18035
WP_087496682.1	AEP_03610	AEP_RS18040
WP_087496683.1	AEP_03611	AEP_RS18045
WP_087496684.1	AEP_03612	AEP_RS18050
WP_087496685.1	AEP_03613	AEP_RS18055
WP_087496686.1	AEP_03614	AEP_RS18060
WP_198301853.1	AEP_03615	AEP_RS18065
WP_087496687.1	AEP_03616	AEP_RS18070
WP_157673206.1	AEP_03618	AEP_RS18080
WP_087496689.1	AEP_03619	AEP_RS18085
WP_087496690.1	AEP_03620	AEP_RS18090
WP_087496691.1	AEP_03621	AEP_RS18095
WP_198301854.1	AEP_03622	AEP_RS18100
WP_157673207.1	AEP_03623	AEP_RS20785
WP_157673208.1	AEP_03624	AEP_RS18105
WP_087496694.1	AEP_03625	AEP_RS18110
WP_087496695.1	AEP_03626	AEP_RS18115
WP_087496696.1	AEP_03627	AEP_RS18120
WP_087496697.1	AEP_03628	AEP_RS18125
WP_087496698.1	AEP_03629	AEP_RS18130
WP_087496699.1	AEP_03630	AEP_RS18135
WP_232460031.1	AEP_03631	AEP_RS18140
WP_087497411.1	AEP_03632	AEP_RS18145
WP_087496701.1	AEP_03633	AEP_RS18150
WP_232459867.1	AEP_03634	AEP_RS18155
WP_087496703.1	AEP_03635	AEP_RS18160
WP_087497412.1	AEP_03636	AEP_RS18165
WP_087496704.1	AEP_03637	AEP_RS18170
WP_087496705.1	AEP_03638	AEP_RS18175
WP_198301855.1	AEP_03639	AEP_RS18180
WP_087496707.1	AEP_03640	AEP_RS18185
WP_157673209.1	AEP_03641	AEP_RS20790
WP_087496708.1	AEP_03642	AEP_RS18190
WP_087497413.1	AEP_03643	AEP_RS18195
WP_087496709.1	AEP_03644	AEP_RS18200
WP_232459868.1	AEP_03645	AEP_RS18205
WP_087496710.1	AEP_03646	AEP_RS18210
WP_087496711.1	AEP_03647	AEP_RS18215
WP_198301856.1	AEP_03648	AEP_RS18220
WP_087496712.1	AEP_03649	AEP_RS18225
WP_087496713.1	AEP_03650	AEP_RS18230
WP_087497416.1	AEP_03651	AEP_RS18235
WP_087496714.1	AEP_03652	AEP_RS18240
WP_087496715.1	AEP_03653	AEP_RS18245
WP_087496716.1	AEP_03654	AEP_RS18250
WP_232460032.1	AEP_03655	AEP_RS18255
WP_087496718.1	AEP_03656	AEP_RS18260
WP_087497417.1	AEP_03658	AEP_RS18265
WP_087496719.1	AEP_03660	AEP_RS18275
WP_157673210.1	AEP_03661	AEP_RS18280
WP_157673211.1	AEP_03662	AEP_RS18285
WP_087496722.1	AEP_03663	AEP_RS18290
WP_087496723.1	AEP_03668	AEP_RS18315
WP_087496724.1	AEP_03670	AEP_RS18325
WP_087496725.1	AEP_03671	AEP_RS18330
WP_087496726.1	AEP_03672	AEP_RS18335
WP_087496727.1	AEP_03673	AEP_RS18340
WP_157673213.1	AEP_03678	AEP_RS18350
WP_087496729.1	AEP_03679	AEP_RS18355
WP_232460033.1	AEP_03680	AEP_RS18365
WP_087496732.1	AEP_03681	AEP_RS18370
WP_087496733.1	AEP_03682	AEP_RS18375
WP_087496734.1	AEP_03683	AEP_RS18380
WP_087496735.1	AEP_03684	AEP_RS18385
WP_087496736.1	AEP_03685	AEP_RS18390
WP_087496737.1	AEP_03686	AEP_RS18395
WP_198301858.1	AEP_03687	AEP_RS18400
WP_087496738.1	AEP_03688	AEP_RS18405
WP_087496739.1	AEP_03689	AEP_RS18410
WP_232459869.1	AEP_03690	AEP_RS18415
WP_087496740.1	AEP_03691	AEP_RS18420
WP_157673214.1	AEP_03692	AEP_RS18425
WP_087496742.1	AEP_03693	AEP_RS18430
WP_087496743.1	AEP_03694	AEP_RS18435
WP_087496744.1	AEP_03695	AEP_RS18440
WP_087496745.1	AEP_03696	AEP_RS18445
WP_087496746.1	AEP_03698	AEP_RS18450
WP_157673215.1	AEP_03700	AEP_RS18460
WP_157673216.1	AEP_03701	AEP_RS18465
WP_157673217.1	AEP_03704	AEP_RS18475
WP_157673218.1	AEP_03705	AEP_RS20805
WP_087496752.1	AEP_03707	AEP_RS18485
WP_087496753.1	AEP_03708	AEP_RS18490
WP_157673219.1	AEP_03709	AEP_RS18495
WP_087496755.1	AEP_03710	AEP_RS18500
WP_087496756.1	AEP_03711	AEP_RS18505
WP_087496757.1	AEP_03712	AEP_RS18510
WP_157673220.1	AEP_03713	AEP_RS18515
WP_087496759.1	AEP_03714	AEP_RS18520
WP_087496760.1	AEP_03715	AEP_RS18525
WP_157673221.1	AEP_03716	AEP_RS18530
WP_087496765.1	AEP_03718	AEP_RS18550
WP_087496766.1	AEP_03719	AEP_RS18555
WP_087496767.1	AEP_03720	AEP_RS18560
WP_257789655.1	AEP_03721	AEP_RS18565
WP_087496768.1	AEP_03722	AEP_RS18570
WP_087496769.1	AEP_03724	AEP_RS18580
WP_232460034.1	AEP_03725	AEP_RS18585
WP_087496771.1	AEP_03726	AEP_RS18590
WP_087496772.1	AEP_03727	AEP_RS18595
WP_087496773.1	AEP_03728	AEP_RS18600
WP_087496774.1	AEP_03729	AEP_RS18605
WP_087496775.1	AEP_03730	AEP_RS18610
WP_157673222.1	AEP_03731	AEP_RS18615
WP_087496777.1	AEP_03732	AEP_RS18620
WP_087496778.1	AEP_03733	AEP_RS18625
WP_087496779.1	AEP_03734	AEP_RS18630
WP_087496780.1	AEP_03735	AEP_RS18635
WP_087496781.1	AEP_03736	AEP_RS18640
WP_198301861.1	AEP_03737	AEP_RS18645
WP_087496783.1	AEP_03738	AEP_RS18650
WP_232459870.1	AEP_03739	AEP_RS18655
WP_087496785.1	AEP_03740	AEP_RS18660
WP_087496786.1	AEP_03741	AEP_RS18665
WP_087496787.1	AEP_03742	AEP_RS18670
WP_087496788.1	AEP_03743	AEP_RS18675
WP_087496789.1	AEP_03744	AEP_RS18680
WP_087497421.1	AEP_03745	AEP_RS18685
WP_087496790.1	AEP_03746	AEP_RS18690
WP_087496791.1	AEP_03747	AEP_RS18695
WP_087496792.1	AEP_03748	AEP_RS18700
WP_087496793.1	AEP_03749	AEP_RS18705
WP_087496794.1	AEP_03750	AEP_RS18710
WP_087496795.1	AEP_03751	AEP_RS18715
WP_087496796.1	AEP_03752	AEP_RS18720
WP_087496797.1	AEP_03753	AEP_RS18725
WP_087496798.1	AEP_03754	AEP_RS18730
WP_087496799.1	AEP_03755	AEP_RS18735
WP_232459871.1	AEP_03756	AEP_RS18740
WP_087496800.1	AEP_03757	AEP_RS18745
WP_157673223.1	AEP_03758	AEP_RS18750
WP_087496802.1	AEP_03760	AEP_RS18760
WP_087496803.1	AEP_03761	AEP_RS18765
WP_087496804.1	AEP_03762	AEP_RS18770
WP_087496805.1	AEP_03763	AEP_RS18775
WP_087496806.1	AEP_03764	AEP_RS18780
WP_087496807.1	AEP_03765	AEP_RS18785
WP_157673224.1	AEP_03766	AEP_RS18790
WP_087497423.1	AEP_03767	AEP_RS18795
WP_087496809.1	AEP_03768	AEP_RS18800
WP_087496810.1	AEP_03769	AEP_RS18805
WP_087496811.1	AEP_03770	AEP_RS18810
WP_232459872.1	AEP_03771	AEP_RS18815
WP_232459873.1	AEP_03772	AEP_RS18820
WP_087496813.1	AEP_03773	AEP_RS18825
WP_087497425.1	AEP_03774	AEP_RS18830
WP_198301862.1	AEP_03775	AEP_RS18835
WP_087496815.1	AEP_03776	AEP_RS18840
WP_232459874.1	AEP_03777	AEP_RS18845
WP_087496816.1	AEP_03778	AEP_RS18850
WP_157673225.1	AEP_03779	AEP_RS18855
WP_232459875.1	AEP_03780	AEP_RS18860
WP_232460035.1	AEP_03781	AEP_RS18865
WP_087497430.1	AEP_03782	AEP_RS18870
WP_087496817.1	AEP_03783	AEP_RS18875
WP_087497431.1	AEP_03784	AEP_RS18880
WP_087496818.1	AEP_03785	AEP_RS18885
WP_087496819.1	AEP_03786	AEP_RS18890
WP_087496820.1	AEP_03787	AEP_RS18895
WP_087497432.1	AEP_03788	AEP_RS18900
WP_087496821.1	AEP_03789	AEP_RS18905
WP_087496822.1	AEP_03790	AEP_RS18910
WP_232459876.1	AEP_03791	AEP_RS18915
WP_087496823.1	AEP_03792	AEP_RS18920
WP_087496824.1	AEP_03793	AEP_RS18925
WP_087496825.1	AEP_03794	AEP_RS18930
WP_087496826.1	AEP_03795	AEP_RS18935
WP_087496827.1	AEP_03796	AEP_RS18940
WP_087496828.1	AEP_03797	AEP_RS18945
WP_157673226.1	AEP_03798	AEP_RS18950
WP_087496830.1	AEP_03799	AEP_RS18955
WP_087496831.1	AEP_03800	AEP_RS18960
WP_087496832.1	AEP_03801	AEP_RS18965
WP_087496833.1	AEP_03802	AEP_RS18970
WP_087496834.1	AEP_03803	AEP_RS18975
WP_087496835.1	AEP_03804	AEP_RS18980
WP_087496836.1	AEP_03805	AEP_RS18985
WP_087496837.1	AEP_03806	AEP_RS18990
WP_087496838.1	AEP_03807	AEP_RS18995
WP_232459877.1	AEP_03808	AEP_RS19000
WP_087496839.1	AEP_03809	AEP_RS19005
WP_087496840.1	AEP_03810	AEP_RS19010
WP_198301863.1	AEP_03811	AEP_RS19015
WP_087496842.1	AEP_03812	AEP_RS19020
WP_087496843.1	AEP_03813	AEP_RS19025
WP_087496844.1	AEP_03816	AEP_RS19035
WP_087497435.1	AEP_03817	AEP_RS19040
WP_198301982.1	AEP_03818	AEP_RS19045
WP_087496846.1	AEP_03819	AEP_RS19050
WP_087496847.1	AEP_03820	AEP_RS19055
WP_087496848.1	AEP_03821	AEP_RS19060
WP_087496849.1	AEP_03822	AEP_RS19065
WP_087496850.1	AEP_03823	AEP_RS19070
WP_087496851.1	AEP_03824	AEP_RS19075
WP_087496852.1	AEP_03825	AEP_RS19080
WP_087496853.1	AEP_03826	AEP_RS19085
WP_087496854.1	AEP_03827	AEP_RS19090
WP_087496855.1	AEP_03828	AEP_RS19095
WP_087496856.1	AEP_03829	AEP_RS19100
WP_087496857.1	AEP_03830	AEP_RS19105
WP_087496858.1	AEP_03831	AEP_RS19110
WP_087496859.1	AEP_03832	AEP_RS19115
WP_157673227.1	AEP_03833	AEP_RS19120
WP_087496861.1	AEP_03834	AEP_RS19125
WP_087497436.1	AEP_03835	AEP_RS19130
WP_087496862.1	AEP_03836	AEP_RS19135
WP_087496863.1	AEP_03837	AEP_RS19140
WP_087496864.1	AEP_03838	AEP_RS19145
WP_087496865.1	AEP_03839	AEP_RS19150
WP_232460036.1	AEP_03840	AEP_RS19155
WP_087496867.1	AEP_03841	AEP_RS19160
WP_087496868.1	AEP_03842	AEP_RS19165
WP_087496869.1	AEP_03843	AEP_RS19170
WP_087496870.1	AEP_03844	AEP_RS19175
WP_087496871.1	AEP_03845	AEP_RS19180
WP_157673228.1	AEP_03846	AEP_RS19185
WP_157673229.1	AEP_03847	AEP_RS19190
WP_087496874.1	AEP_03848	AEP_RS19195
WP_087496875.1	AEP_03849	AEP_RS19200
WP_157673230.1	AEP_03850	AEP_RS19205
WP_087496877.1	AEP_03851	AEP_RS19210
WP_087496878.1	AEP_03852	AEP_RS19215
WP_087496879.1	AEP_03853	AEP_RS19220
WP_157673231.1	AEP_03854	AEP_RS19225
WP_087496881.1	AEP_03855	AEP_RS19230
WP_087496882.1	AEP_03856	AEP_RS19235
WP_087496883.1	AEP_03857	AEP_RS19240
WP_087496884.1	AEP_03858	AEP_RS19245
WP_087496885.1	AEP_03859	AEP_RS19250
WP_087496886.1	AEP_03860	AEP_RS19255
WP_087496887.1	AEP_03861	AEP_RS19260
WP_087496888.1	AEP_03862	AEP_RS19265
WP_087496889.1	AEP_03863	AEP_RS19270
WP_087497437.1	AEP_03864	AEP_RS19275
WP_087496890.1	AEP_03865	AEP_RS19280
WP_087496891.1	AEP_03866	AEP_RS19285
WP_087496892.1	AEP_03867	AEP_RS19290
WP_087496893.1	AEP_03868	AEP_RS19295
WP_087496894.1	AEP_03869	AEP_RS19300
WP_087496895.1	AEP_03870	AEP_RS19305
WP_087496896.1	AEP_03871	AEP_RS19310
WP_087496897.1	AEP_03872	AEP_RS19315
WP_087496898.1	AEP_03873	AEP_RS19320
WP_087496899.1	AEP_03874	AEP_RS19325
WP_087496900.1	AEP_03875	AEP_RS19330
WP_087496901.1	AEP_03876	AEP_RS19335
WP_087496902.1	AEP_03877	AEP_RS19340
WP_087496903.1	AEP_03878	AEP_RS19345
WP_232459878.1	AEP_03879	AEP_RS19350
WP_232459879.1	AEP_03880	AEP_RS19355
WP_087496905.1	AEP_03881	AEP_RS19360
WP_087496906.1	AEP_03882	AEP_RS19365
WP_087496907.1	AEP_03883	AEP_RS19370
WP_087496908.1	AEP_03884	AEP_RS19375
WP_087496909.1	AEP_03885	AEP_RS19380
WP_087496910.1	AEP_03886	AEP_RS19385
WP_087496911.1	AEP_03887	AEP_RS19390
WP_087496912.1	AEP_03888	AEP_RS19395
WP_087496913.1	AEP_03889	AEP_RS19400
WP_087496914.1	AEP_03890	AEP_RS19405
WP_087496915.1	AEP_03891	AEP_RS19410
WP_232459880.1	AEP_03892	AEP_RS19415
WP_087496917.1	AEP_03893	AEP_RS19420
WP_198301864.1	AEP_03894	AEP_RS19425
WP_087496919.1	AEP_03895	AEP_RS19430
WP_087496920.1	AEP_03896	AEP_RS19435
WP_087496921.1	AEP_03898	AEP_RS19445
WP_087496922.1	AEP_03899	AEP_RS19450
WP_087496923.1	AEP_03900	AEP_RS19455
WP_157673233.1	AEP_03901	AEP_RS19460
WP_157673234.1	AEP_03902	AEP_RS19465
WP_087496926.1	AEP_03903	AEP_RS19470
WP_087496927.1	AEP_03904	AEP_RS19475
WP_087497439.1	AEP_03905	AEP_RS19480
WP_087496928.1	AEP_03906	AEP_RS19485
WP_087496929.1	AEP_03907	AEP_RS19490
WP_087496930.1	AEP_03908	AEP_RS19495
WP_087496931.1	AEP_03909	AEP_RS19500
WP_087496932.1	AEP_03910	AEP_RS19505
WP_087496933.1	AEP_03911	AEP_RS19510
WP_087497440.1	AEP_03912	AEP_RS19515
WP_087496934.1	AEP_03913	AEP_RS19520
WP_087496935.1	AEP_03914	AEP_RS19525
WP_087496936.1	AEP_03915	AEP_RS19530
WP_087496937.1	AEP_03916	AEP_RS19535
WP_087496938.1	AEP_03917	AEP_RS19540
WP_087496939.1	AEP_03918	AEP_RS19545
WP_087497441.1	AEP_03919	AEP_RS19550
WP_087496940.1	AEP_03920	AEP_RS19555
WP_087496941.1	AEP_03921	AEP_RS19560
WP_087496942.1	AEP_03922	AEP_RS19565
WP_087496943.1	AEP_03923	AEP_RS19570
WP_087497442.1	AEP_03924	AEP_RS19575
WP_087496944.1	AEP_03925	AEP_RS19580
WP_087496945.1	AEP_03926	AEP_RS19585
WP_157673235.1	AEP_03927	AEP_RS19590
WP_087496947.1	AEP_03928	AEP_RS19595
WP_087496948.1	AEP_03929	AEP_RS19600
WP_087496949.1	AEP_03930	AEP_RS19605
WP_087497443.1	AEP_03931	AEP_RS19610
WP_087496950.1	AEP_03932	AEP_RS19615
WP_087496951.1	AEP_03933	AEP_RS19620
WP_087496952.1	AEP_03934	AEP_RS19625
WP_087496953.1	AEP_03935	AEP_RS19630
WP_087496954.1	AEP_03936	AEP_RS19635
WP_087496955.1	AEP_03937	AEP_RS19640
WP_087496956.1	AEP_03938	AEP_RS19645
WP_087496957.1	AEP_03939	AEP_RS19650
WP_087496958.1	AEP_03940	AEP_RS19655
WP_087496959.1	AEP_03941	AEP_RS19660
WP_087496960.1	AEP_03942	AEP_RS19665
WP_087496961.1	AEP_03943	AEP_RS19670
WP_087497444.1	AEP_03944	AEP_RS19675
WP_087496962.1	AEP_03945	AEP_RS19680
WP_087496963.1	AEP_03946	AEP_RS19685
WP_087496964.1	AEP_03947	AEP_RS19690
WP_087496965.1	AEP_03948	AEP_RS19695
WP_087496966.1	AEP_03949	AEP_RS19700
WP_087497445.1	AEP_03950	AEP_RS19705
WP_087496967.1	AEP_03951	AEP_RS19710
WP_087496968.1	AEP_03952	AEP_RS19715
WP_087496969.1	AEP_03953	AEP_RS19720
WP_198301866.1	AEP_03956	AEP_RS20910
WP_087496971.1	AEP_03957	AEP_RS19735
WP_087496972.1	AEP_03958	AEP_RS19740
WP_087496973.1	AEP_03959	AEP_RS19745
WP_087496974.1	AEP_03960	AEP_RS19750
WP_087496975.1	AEP_03961	AEP_RS19755
WP_087496976.1	AEP_03962	AEP_RS19760
WP_087496977.1	AEP_03963	AEP_RS19765
WP_087496979.1	AEP_03964	AEP_RS19775
WP_087496980.1	AEP_03965	AEP_RS19780
WP_087496981.1	AEP_03966	AEP_RS19785
WP_087496982.1	AEP_03967	AEP_RS19790
WP_087496983.1	AEP_03968	AEP_RS19795
WP_087496984.1	AEP_03969	AEP_RS19800
WP_087496985.1	AEP_03970	AEP_RS19805
WP_087496986.1	AEP_03971	AEP_RS19810
WP_087496987.1	AEP_03972	AEP_RS19815
WP_087496988.1	AEP_03973	AEP_RS19820
WP_087496989.1	AEP_03974	AEP_RS19825
WP_087496990.1	AEP_03975	AEP_RS19830
WP_087496991.1	AEP_03976	AEP_RS19835
WP_087497446.1	AEP_03977	AEP_RS19840
WP_087496992.1	AEP_03978	AEP_RS19845
WP_157673236.1	AEP_03980	AEP_RS19855
WP_198301867.1	AEP_03981	AEP_RS19860
WP_087496994.1	AEP_03982	AEP_RS19865
WP_087496995.1	AEP_03983	AEP_RS19870
WP_087497449.1	AEP_03984	AEP_RS19875
WP_157673237.1	AEP_03985	AEP_RS20810
WP_087496998.1	AEP_03986	AEP_RS19890
WP_087496999.1	AEP_03987	AEP_RS19895
WP_087497000.1	AEP_03988	AEP_RS19900
WP_087497001.1	AEP_03989	AEP_RS19905
WP_087497002.1	AEP_03990	AEP_RS19910
WP_087497450.1	AEP_03991	AEP_RS19915
WP_087497003.1	AEP_03992	AEP_RS19920
WP_087497004.1	AEP_03993	AEP_RS19925
WP_087497005.1	AEP_03994	AEP_RS19930
WP_087497006.1	AEP_03995	AEP_RS19935
WP_087497007.1	AEP_03996	AEP_RS19940
WP_087497008.1	AEP_03997	AEP_RS19945
WP_087497009.1	AEP_03998	AEP_RS19950
WP_157673238.1	AEP_03999	AEP_RS19955
WP_157673239.1	AEP_04000	AEP_RS19960
WP_157673241.1	AEP_04001	AEP_RS19970
WP_087497014.1	AEP_04002	AEP_RS19975
WP_087497015.1	AEP_04003	AEP_RS19980
WP_087497016.1	AEP_04004	AEP_RS19985
WP_087497017.1	AEP_04005	AEP_RS19990
WP_087497018.1	AEP_04006	AEP_RS19995
WP_198301868.1	AEP_04007	AEP_RS20000
WP_232459881.1	AEP_04008	AEP_RS20005
WP_198301869.1	AEP_04009	AEP_RS20010
WP_087497020.1	AEP_04010	AEP_RS20015
WP_087497021.1	AEP_04011	AEP_RS20020
WP_087497022.1	AEP_04012	AEP_RS20025
WP_087497023.1	AEP_04013	AEP_RS20030
WP_087497024.1	AEP_04015	AEP_RS20040
WP_087497025.1	AEP_04016	AEP_RS20045
WP_087497026.1	AEP_04018	AEP_RS20055
WP_087497027.1	AEP_04019	AEP_RS20060
WP_087497028.1	AEP_04020	AEP_RS20065
WP_087497029.1	AEP_04021	AEP_RS20070
WP_087497030.1	AEP_04022	AEP_RS20075
WP_087497031.1	AEP_04023	AEP_RS20080
WP_087497032.1	AEP_04024	AEP_RS20085
WP_087497033.1	AEP_04025	AEP_RS20090
WP_087497034.1	AEP_04026	AEP_RS20095
WP_087497035.1	AEP_04027	AEP_RS20100
WP_087497036.1	AEP_04028	AEP_RS20105
WP_198301870.1	AEP_04029	AEP_RS20110
WP_087497038.1	AEP_04030	AEP_RS20115
WP_087497039.1	AEP_04031	AEP_RS20120
WP_087497040.1	AEP_04032	AEP_RS20125
WP_087497041.1	AEP_04033	AEP_RS20130
WP_087497042.1	AEP_04034	AEP_RS20135
WP_087497043.1	AEP_04035	AEP_RS20140
WP_087497454.1	AEP_04036	AEP_RS20145
WP_087497453.1	AEP_04037	AEP_RS20150
WP_087497044.1	AEP_04038	AEP_RS20155
WP_087497045.1	AEP_04039	AEP_RS20160
WP_087497046.1	AEP_04040	AEP_RS20165
WP_087497047.1	AEP_04041	AEP_RS20170
WP_087497048.1	AEP_04042	AEP_RS20175
WP_087497049.1	AEP_04043	AEP_RS20180
WP_087497050.1	AEP_04044	AEP_RS20185
WP_087497051.1	AEP_04045	AEP_RS20190
WP_087497052.1	AEP_04046	AEP_RS20195
WP_087497053.1	AEP_04047	AEP_RS20200
WP_087497054.1	AEP_04048	AEP_RS20205
WP_087497055.1	AEP_04049	AEP_RS20210
WP_087497056.1	AEP_04050	AEP_RS20215
WP_087497057.1	AEP_04051	AEP_RS20220
WP_087497059.1	AEP_04053	AEP_RS20230
WP_087497060.1	AEP_04054	AEP_RS20235
WP_087497061.1	AEP_04055	AEP_RS20240
WP_087497062.1	AEP_04056	AEP_RS20245
WP_087497063.1	AEP_04057	AEP_RS20250
WP_232460037.1	AEP_04058	AEP_RS20255
WP_087497065.1	AEP_04059	AEP_RS20260
WP_087497066.1	AEP_04060	AEP_RS20265
WP_087497067.1	AEP_04061	AEP_RS20270
WP_087497068.1	AEP_04062	AEP_RS20275
WP_087497069.1	AEP_04063	AEP_RS20280
WP_087497070.1	AEP_04064	AEP_RS20285
WP_087497071.1	AEP_04065	AEP_RS20290
WP_087497072.1	AEP_04066	AEP_RS20295
WP_087497073.1	AEP_04067	AEP_RS20300
WP_087497074.1	AEP_04068	AEP_RS20305
WP_087497075.1	AEP_04069	AEP_RS20310
WP_087497076.1	AEP_04070	AEP_RS20315
WP_087497077.1	AEP_04071	AEP_RS20320
WP_087497078.1	AEP_04072	AEP_RS20325
WP_087497079.1	AEP_04073	AEP_RS20330
WP_087497080.1	AEP_04074	AEP_RS20335
WP_087497081.1	AEP_04075	AEP_RS20340
WP_066705893.1	AEP_04076	AEP_RS20345
WP_087497082.1	AEP_04077	AEP_RS20350
WP_087497083.1	AEP_04078	AEP_RS20355
WP_232459883.1	AEP_04079	AEP_RS20360
WP_087497084.1	AEP_04080	AEP_RS20365
WP_257789656.1	AEP_04081	AEP_RS20370
WP_087497085.1	AEP_04082	AEP_RS20375
WP_087497086.1	AEP_04083	AEP_RS20385
WP_087497087.1	AEP_04084	AEP_RS20390
WP_087497088.1	AEP_04085	AEP_RS20395
WP_087497457.1	AEP_04086	AEP_RS20400
WP_087497089.1	AEP_04087	AEP_RS20405
WP_087497090.1	AEP_04088	AEP_RS20410
WP_198301872.1	AEP_04089	AEP_RS20415
WP_087497459.1	AEP_04090	AEP_RS20420
WP_232460038.1	AEP_04091	AEP_RS20425
WP_087497092.1	AEP_04092	AEP_RS20430
WP_087497093.1	AEP_04093	AEP_RS20435
WP_087497094.1	AEP_04094	AEP_RS20440
WP_232460039.1	AEP_04095	AEP_RS20445
WP_087497460.1	AEP_04096	AEP_RS20455
WP_157673252.1	AEP_04097	AEP_RS20460
WP_087497462.1	AEP_04098	AEP_RS20465
WP_087497463.1	AEP_04099	AEP_RS20470
WP_087497464.1	AEP_04100	AEP_RS20475
WP_087497465.1	AEP_04101	AEP_RS20480
WP_198301984.1	AEP_04102	AEP_RS20485
WP_232460044.1	AEP_04103	AEP_RS20490
WP_157673253.1	AEP_04104	AEP_RS20495
WP_087497467.1	AEP_04105	AEP_RS20500
WP_232460045.1	AEP_04106	AEP_RS20505
WP_087497468.1	AEP_04107	AEP_RS20510
WP_087497469.1	AEP_04108	AEP_RS20515
WP_087497470.1	AEP_04110	AEP_RS20525
WP_232460042.1	AEP_04111	AEP_RS20530
WP_087497472.1	AEP_04112	AEP_RS20535
WP_087497473.1	AEP_04113	AEP_RS20540
WP_087497474.1	AEP_04114	AEP_RS20545
WP_087497475.1	AEP_04115	AEP_RS20550
